133,106,15,40,3,40,5,4,54,
134,140,35,93,48,92,
135,134,26,102,3,95,36,
136,159,31,87,49,3,107,
137,112,16,56,67,8,5,27,5,
138,130,26,56,74,52,4,
139,112,12,49,3,46,3,3,4,3,50,
140,127,31,66,48,79,
141,98,19,45,47,47,4,
142,99,7,46,49,3,3,3,4,7,3,6,6,3,12,
143,72,6,35,3,3,3,5,26,9,5,7,3,8,
144,137,22,82,3,88,43,3,
145,147,16,108,125,3,3,5,3,4,4,
146,147,16,109,125,3,3,5,4,4,3,
147,132,33,72,95,37,
148,127,25,68,50,71,6,
149,108,18,46,4,61,40,3,
150,112,22,48,49,59,4,
151,101,10,42,46,6,3,13,4,3,9,17,
152,117,23,50,3,49,65,
153,101,25,46,42,59,
154,108,10,69,3,3,4,74,3,3,9,9,
155,78,6,30,3,4,7,3,27,8,3,4,10,6,3,
156,110,22,72,37,70,3,
157,64,21,5,64,
158,127,25,68,77,39,11,
159,114,28,65,44,70,
160,113,28,69,44,69,
161,109,21,40,50,3,56,
162,116,29,47,40,76,
163,104,8,38,46,6,10,4,9,4,6,3,13,3,
164,125,25,55,50,4,71,
165,105,8,55,49,4,3,4,3,13,7,5,5,7,5,
166,140,35,97,47,93,
167,156,39,94,106,50,
168,134,33,66,41,93,
169,93,23,42,37,56,
170,113,28,73,72,41,
171,89,12,39,42,7,15,21,4,
172,110,22,58,79,21,10,
173,121,24,68,83,34,4,
174,123,24,70,85,32,6,
175,121,30,61,77,44,
176,135,22,78,41,4,3,87,
177,128,32,69,84,44,
178,134,26,66,45,11,78,
179,139,34,72,44,95,
180,112,22,52,42,65,5,
181,107,21,47,46,58,3,
182,131,26,57,90,38,3,
183,100,8,39,6,39,13,5,10,4,7,10,3,3,
184,99,8,39,39,3,3,11,4,8,3,11,7,10,
185,125,31,53,44,81,
186,141,35,66,45,96,
187,152,30,90,3,41,108,
188,142,35,97,49,93,
189,116,23,61,3,34,79,
190,109,27,68,36,73,
191,94,18,44,40,51,3,
192,98,19,46,59,35,4,
193,88,9,41,42,5,3,4,11,8,15,
194,78,7,33,35,4,5,9,3,9,10,3,
195,111,27,56,46,65,
196,123,30,65,47,76,
197,154,25,99,4,108,4,38,
198,137,17,97,109,4,3,6,12,3,
199,130,18,56,7,79,3,38,3,
200,124,24,57,87,14,23,
201,94,23,44,38,56,
202,78,7,36,45,3,3,3,4,5,4,3,8,
203,82,6,37,45,3,3,6,6,4,4,4,3,4,
